Identifier,Identifier format,GUID,Name,Name format,Discipline,Module,State,Tag Type 1 Name,Tag Type 1 Tag 1 Name,Tag Type 2 Name,Tag Type 2 Tag 1 Name,Tag Type 3 Name,Tag Type 3 Tag 1 Name,Tag Type 4 Name,Tag Type 4 Tag 1 Name,Tag Type 5 Name,Tag Type 5 Tag 1 Name,Item Exposure Rate,Scoring Mode,Video,Item Stem,Type,Prompt,Orientation,Options Per Line,Scoring Type,Spot Visibility,Min associations,Max associations,Min Score,Max Score,Default Score,Video Interaction Play Mode,Video Delay,Show Confirmation Prompt,Line Count,Word Limit,Word Limit Action,Use Rich Text Editor,Enable MathML,Enable Code Editing,Show Word Count,Minimum Gap Display Width,Expected Length,Input Restriction,Decimal Places,Lower Bound,Upper Bound,Step,Extended Text Answer,Interaction Body,Source 1 Display order,Source 1 Text,Source 1 Match Min,Source 1 Match Max,Source 1 Correct,Source 1 Fixed,Source 1 Image,Source 1 Min Choices,Source 1 Max Choices,Source 2 Display order,Source 2 Text,Source 2 Match Min,Source 2 Match Max,Source 2 Correct,Source 2 Fixed,Source 2 Image,Source 2 Min Choices,Source 2 Max Choices,Source 3 Display order,Source 3 Text,Source 3 Match Min,Source 3 Match Max,Source 3 Correct,Source 3 Fixed,Source 3 Image,Source 3 Min Choices,Source 3 Max Choices,Source 4 Display order,Source 4 Text,Source 4 Match Min,Source 4 Match Max,Source 4 Correct,Source 4 Fixed,Source 4 Image,Source 4 Min Choices,Source 4 Max Choices,Source 5 Display order,Source 5 Text,Source 5 Match Min,Source 5 Match Max,Source 5 Correct,Source 5 Fixed,Source 5 Image,Source 5 Min Choices,Source 5 Max Choices,Destination 1 Text,Destination 1 Match Max,Destination 2 Text,Destination 2 Match Max,Destination 3 Text,Destination 3 Match Max,Destination 4 Text,Destination 4 Match Max,Destination 5 Text,Destination 5 Match Max,Shuffle,Answer 1,Answer 1 Score,Answer 1 Shape,Answer 1 Coordinates,Answer 2,Answer 2 Score,Answer 2 Shape,Answer 2 Coordinates,Answer 3,Answer 3 Score,Answer 3 Shape,Answer 3 Coordinates,Answer 4,Answer 4 Score,Answer 4 Shape,Answer 4 Coordinates,Answer 5,Answer 5 Score,Answer 5 Shape,Answer 5 Coordinates,Answer 6,Answer 6 Score,Answer 6 Shape,Answer 6 Coordinates,Answer 7,Answer 7 Score,Answer 7 Shape,Answer 7 Coordinates,Answer 8,Answer 8 Score,Answer 8 Shape,Answer 8 Coordinates,Answer 9,Answer 9 Score,Answer 9 Shape,Answer 9 Coordinates,Answer 10,Answer 10 Score,Answer 10 Shape,Answer 10 Coordinates,Correct,Correct 1,Correct 2,Correct 3,Correct 4,Correct 5,Correct 6,Correct 7,Correct 8,Correct 9,Correct 10,Order 1 Fixed,Order 1 Display Order,Order 1 Answer,Order 2 Fixed,Order 2 Display Order,Order 2 Answer,Order 3 Fixed,Order 3 Display Order,Order 3 Answer,Order 4 Fixed,Order 4 Display Order,Order 4 Answer,Order 5 Fixed,Order 5 Display Order,Order 5 Answer,Interaction 1 Interaction,Interaction 1 Confirmation Response,Interaction 1 Start Time,Interaction 1 End Time,Interaction 1 Score,Interaction 2 Interaction,Interaction 2 Confirmation Response,Interaction 2 Start Time,Interaction 2 End Time,Interaction 2 Score,Interaction 3 Interaction,Interaction 3 Confirmation Response,Interaction 3 Start Time,Interaction 3 End Time,Interaction 3 Score,Interaction 4 Interaction,Interaction 4 Confirmation Response,Interaction 4 Start Time,Interaction 4 End Time,Interaction 4 Score,Interaction 5 Interaction,Interaction 5 Confirmation Response,Interaction 5 Start Time,Interaction 5 End Time,Interaction 5 Score,Interaction 6 Interaction,Interaction 6 Confirmation Response,Interaction 6 Start Time,Interaction 6 End Time,Interaction 6 Score,Interaction 7 Interaction,Interaction 7 Confirmation Response,Interaction 7 Start Time,Interaction 7 End Time,Interaction 7 Score,Interaction 8 Interaction,Interaction 8 Confirmation Response,Interaction 8 Start Time,Interaction 8 End Time,Interaction 8 Score,Interaction 9 Interaction,Interaction 9 Confirmation Response,Interaction 9 Start Time,Interaction 9 End Time,Interaction 9 Score,Interaction 10 Interaction,Interaction 10 Confirmation Response,Interaction 10 Start Time,Interaction 10 End Time,Interaction 10 Score,Enable Live Marking & Feedback for this Item,Live Marking Format,Default Feedback Display Options,Default Feedback Use Auto-Generated Feedback,Default Feedback,Additional Feedback Display Options,Additional Feedback If Answer Is Incorrect,Additional Feedback If Answer Is Correct,Override Feedback 1 Condition,Override Feedback 1 Score,Override Feedback 1 Feedback Content,Override Feedback 2 Condition,Override Feedback 2 Score,Override Feedback 2 Feedback Content,Override Feedback 3 Condition,Override Feedback 3 Score,Override Feedback 3 Feedback Content,Override Feedback 4 Condition,Override Feedback 4 Score,Override Feedback 4 Feedback Content,Override Feedback 5 Condition,Override Feedback 5 Score,Override Feedback 5 Feedback Content,Override Feedback 6 Condition,Override Feedback 6 Score,Override Feedback 6 Feedback Content,Override Feedback 7 Condition,Override Feedback 7 Score,Override Feedback 7 Feedback Content,Override Feedback 8 Condition,Override Feedback 8 Score,Override Feedback 8 Feedback Content,Override Feedback 9 Condition,Override Feedback 9 Score,Override Feedback 9 Feedback Content,Override Feedback 10 Condition,Override Feedback 10 Score,Override Feedback 10 Feedback Content,Marking Scheme Component 1 Identifier,Marking Scheme Component 1 Name,Marking Scheme Component 1 Description,Marking Scheme Component 1 Available Score,Marking Scheme Component 1 Half Marks,Marking Scheme Component 2 Identifier,Marking Scheme Component 2 Name,Marking Scheme Component 2 Description,Marking Scheme Component 2 Available Score,Marking Scheme Component 2 Half Marks,Marking Scheme Component 3 Identifier,Marking Scheme Component 3 Name,Marking Scheme Component 3 Description,Marking Scheme Component 3 Available Score,Marking Scheme Component 3 Half Marks,Marking Scheme Component 4 Identifier,Marking Scheme Component 4 Name,Marking Scheme Component 4 Description,Marking Scheme Component 4 Available Score,Marking Scheme Component 4 Half Marks,Marking Scheme Component 5 Identifier,Marking Scheme Component 5 Name,Marking Scheme Component 5 Description,Marking Scheme Component 5 Available Score,Marking Scheme Component 5 Half Marks,Runtime Setup Instructions,Comment 1,Assigned to
practice-test-module-002219,,,dkt-info-page-10-english (Copy 10),,E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,Seat belts and child restraints (eg baby capsules and child seats) -<span></span>,Multiple Choice,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Must always be worn properly, and adjusted tightly.",,,,Are only needed on long trips.,,,,Are only needed on short trips.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT Intro 11,DATA_CREATE_S0001
practice-test-module-002232,,,dkt01-practice-ready (Copy 6),,E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,Seat belts and child restraints (eg baby capsules and child seats) -<span></span>,Multiple Choice,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Must always be worn properly, and adjusted tightly.",,,,Are only needed on long trips.,,,,Are only needed on short trips.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT Intro 12,DATA_CREATE_S0001
practice-test-module-002235,,,dkt01-practice_en (Copy 3),,E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,Seat belts and child restraints (eg baby capsules and child seats) -<span></span>,Multiple Choice,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Must always be worn properly, and adjusted tightly.",,,,Are only needed on long trips.,,,,Are only needed on short trips.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT Intro 13,DATA_CREATE_S0001
practice-test-module-002238,,,dkt01-practice-finish (Copy 6),,E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,Seat belts and child restraints (eg baby capsules and child seats) -<span></span>,Multiple Choice,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Must always be worn properly, and adjusted tightly.",,,,Are only needed on long trips.,,,,Are only needed on short trips.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT Intro 14,DATA_CREATE_S0001
icac001_en_4,,,icac001_en,,E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,<span>What will happen if you are caught cheating on the knowledge test?</span>,Multiple Choice,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You will not be allowed to take another test for 6 weeks. ",,,,"You will never be allowed to take another test. ",,,,"Nothing, there is no penalty. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You will not be allowed to take another test for 6 weeks. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Display in the Test Player AND Preview,Y,Correct Answer:<div><span>You will not be allowed to take another test for 6 weeks.</span></div>,Display in the Test Player AND Preview,<span>This was the incorrect answer</span>,<span>This was the correct answer</span>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT ICAC 1,DATA_CREATE_S0001
icac002_en_4,,,icac002_en,,E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,<span>What will happen if you are caught cheating on the knowledge test?</span>,Multiple Choice,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You will not be allowed to take another test for 6 weeks. ",,,,"You will never be allowed to take another test. ",,,,"Nothing, there is no penalty. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You will not be allowed to take another test for 6 weeks. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Display in the Test Player AND Preview,Y,Correct Answer:<div><span>You will not be allowed to take another test for 6 weeks.</span></div>,Display in the Test Player AND Preview,<span>This was the incorrect answer</span>,<span>This was the correct answer</span>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT ICAC 2,DATA_CREATE_S0001
icac003_en_4,,,icac003_en,,E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,<span>What will happen if you are caught cheating on the knowledge test?</span>,Multiple Choice,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You will not be allowed to take another test for 6 weeks. ",,,,"You will never be allowed to take another test. ",,,,"Nothing, there is no penalty. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You will not be allowed to take another test for 6 weeks. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Show Outcome Only,Display in the Test Player AND Preview,Y,Correct Answer:<div><span>You will not be allowed to take another test for 6 weeks.</span></div>,Display in the Test Player AND Preview,<span>This was the incorrect answer</span>,<span>This was the correct answer</span>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT ICAC 3,DATA_CREATE_S0001
e2esitdeli0001mvs02uyzrm0-x002099,e2esitdeli0001{id},,DKT-065,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,,,,,,,,,,,,,,"<h2><span></span></h2><br /><h2>Welcome to the Driver Knowledge Test.</h2><h2>You will be asked <strong>45&nbsp;questions</strong>.&nbsp;You are allowed <strong>3 questions </strong>wrong in the first section, 'General Knowledge' and only <strong>1</strong><strong>&nbsp;question</strong> wrong in either 'Road Safety' or 'Road Signs' sections.&nbsp;</h2><p><br/></p><p><br/></p><p><span></span></p>",Comment,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT Intro 1,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002101,e2esitdeli0001{id},,DKT-066,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,Road safety essentials,Category Tag Type,Seat Belts/Restraints,License Class Tag Type,car,,,,,,,,Seat belts and child restraints (eg baby capsules and child seats) -<span></span>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Must always be worn properly, and adjusted tightly.",,,,Are only needed on long trips.,,,,Are only needed on short trips.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT Intro 2,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002103,e2esitdeli0001{id},,DKT-063,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,ICAC,Category Tag Type,General,License Class Tag Type,car,,,,,,,,<span>What will happen if you are caught cheating on the knowledge test?</span>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You will not be allowed to take another test for 6 weeks. ",,,,"You will never be allowed to take another test. ",,,,"Nothing, there is no penalty. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT ICAC 1,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002105,e2esitdeli0001{id},,DKT-064,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,ICAC,Category Tag Type,General,License Class Tag Type,car,,,,,,,,<span>What will happen if you offer a testing officer a bribe to pass your driving test? </span>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Action will be taken against you. The penalties are severe and include fines and imprisonment.,,,,Only the testing officer will be investigated.,,,,"Nothing, there is no penalty. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT ICAC 2,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002107,e2esitdeli0001{id},,DKT-006,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,"<p>Where there is parallel kerbside parking, are you allowed to double-park alongside a parked vehicle?</p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, not at any time.",,,,"Yes, if delivering goods.",,,,"Yes, if not obstructing traffic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 1,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002109,e2esitdeli0001{id},,DKT-040,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,<span>What is meant by this sign on or near a bridge?</span>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slow down and be prepared to give way to vehicles travelling in the opposite direction.,,,,Stop at all times before crossing the bridge and only give way to pedestrians who may be crossing.,,,,Do not overtake a vehicle travelling in the same direction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 2,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002111,e2esitdeli0001{id},,DKT-001,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,<p>A friend lends you his car. It is very noisy and blows a lot of smoke. He tells you the vehicle has been given a defect notice but it's still OK to drive it. What should you do?</p><p></p>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Borrow the car, but always drive it 10 Km/h below the speed limit.",,,,Borrow the car but only drive on streets where the car will not be a danger to others.,,,,Before you borrow the car check the defect notice to make sure it is legal to drive the car.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 3,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002113,e2esitdeli0001{id},,DKT-023,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,<p>Are you required to carry your driver's licence with you every time you drive?&nbsp;</p>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, being licensed is enough.",,,,Yes.,,,,"No, it is only needed on long trips.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 4,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002115,e2esitdeli0001{id},,DKT-016,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,<p>A friend lends you a van that has seats for ten passengers. What type of licence do you need to drive this type of vehicle?&nbsp;</p>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A heavy rigid vehicle licence.,,,,A small bus licence.,,,,A car licence.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 5,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002117,e2esitdeli0001{id},,DKT-035,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,<span>Can a P1 or P2 provisional driver legally instruct a learner driver? </span>,Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,,,,"Yes, provided the provisional driver has held a P2 licence for more than 6 months.",,,,"Yes, provided L and P1 or P2 plates are displayed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 6,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002119,e2esitdeli0001{id},,DKT-036,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,"<span>To progress to a P2 provisional licence, a P1 provisional driver must hold a P1 licence for a minimum period of - </span>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 months.,,,,18 months.,,,,24 months.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 7,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002121,e2esitdeli0001{id},,DKT-003,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,"<p class=""figure-right""><span></span></p><p>Are you permitted to park in the direction of the arrow?</p>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, if you are carrying two or more passengers.",,,,"Yes, provided no taxis are using the area.",,,,"No, not at any time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 8,E2E_SIT_DELI_S0001
e2esitdeli0001mvs02uyzrm0-x002123,e2esitdeli0001{id},,DKT-038,DKT-{id},E2ESIT0001zKNFEIi3Q9k,E2ESIT0001OgNyoPY2ea0,Approved,Knowledge section,General knowledge,Category Tag Type,General,License Class Tag Type,car,,,,,,,,"<span>If there are no lanes marked on the road, you should drive -</span>",Multiple Choice,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Near to the left-hand side of the road.,,,,Anywhere on your side of the road.,,,,Along the middle of the road.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKT GK-Gen 9,E2E_SIT_DELI_S0001
